,img1,img2,speed
4265,data/frames/train/train_thumb_4266.jpg,data/frames/train/train_thumb_4267.jpg,22.044162
1274,data/frames/train/train_thumb_1275.jpg,data/frames/train/train_thumb_1276.jpg,14.86286
2972,data/frames/train/train_thumb_2973.jpg,data/frames/train/train_thumb_2974.jpg,21.988514
2930,data/frames/train/train_thumb_2931.jpg,data/frames/train/train_thumb_2932.jpg,23.354077
6219,data/frames/train/train_thumb_6220.jpg,data/frames/train/train_thumb_6221.jpg,11.903803
7645,data/frames/train/train_thumb_7646.jpg,data/frames/train/train_thumb_7647.jpg,23.933229
1906,data/frames/train/train_thumb_1907.jpg,data/frames/train/train_thumb_1908.jpg,24.64199
8405,data/frames/train/train_thumb_8406.jpg,data/frames/train/train_thumb_8407.jpg,22.113944
8868,data/frames/train/train_thumb_8869.jpg,data/frames/train/train_thumb_8870.jpg,9.863556
1841,data/frames/train/train_thumb_1842.jpg,data/frames/train/train_thumb_1843.jpg,21.713823
5247,data/frames/train/train_thumb_5248.jpg,data/frames/train/train_thumb_5249.jpg,23.046996
4419,data/frames/train/train_thumb_4420.jpg,data/frames/train/train_thumb_4421.jpg,21.810202
8467,data/frames/train/train_thumb_8468.jpg,data/frames/train/train_thumb_8469.jpg,18.727552
739,data/frames/train/train_thumb_740.jpg,data/frames/train/train_thumb_741.jpg,21.127199
4101,data/frames/train/train_thumb_4102.jpg,data/frames/train/train_thumb_4103.jpg,21.188888
12664,data/frames/train/train_thumb_12665.jpg,data/frames/train/train_thumb_12666.jpg,10.603359
812,data/frames/train/train_thumb_813.jpg,data/frames/train/train_thumb_814.jpg,21.951919
7203,data/frames/train/train_thumb_7204.jpg,data/frames/train/train_thumb_7205.jpg,20.92739
5958,data/frames/train/train_thumb_5959.jpg,data/frames/train/train_thumb_5960.jpg,14.256325
16332,data/frames/train/train_thumb_16333.jpg,data/frames/train/train_thumb_16334.jpg,9.123953
2675,data/frames/train/train_thumb_2676.jpg,data/frames/train/train_thumb_2677.jpg,25.302531
10112,data/frames/train/train_thumb_10113.jpg,data/frames/train/train_thumb_10114.jpg,4.167051
1590,data/frames/train/train_thumb_1591.jpg,data/frames/train/train_thumb_1592.jpg,17.329617
9655,data/frames/train/train_thumb_9656.jpg,data/frames/train/train_thumb_9657.jpg,8.709258
10138,data/frames/train/train_thumb_10139.jpg,data/frames/train/train_thumb_10140.jpg,3.00811
15408,data/frames/train/train_thumb_15409.jpg,data/frames/train/train_thumb_15410.jpg,6.087827
2767,data/frames/train/train_thumb_2768.jpg,data/frames/train/train_thumb_2769.jpg,25.806026
13958,data/frames/train/train_thumb_13959.jpg,data/frames/train/train_thumb_13960.jpg,7.709151
6291,data/frames/train/train_thumb_6292.jpg,data/frames/train/train_thumb_6293.jpg,12.564634
3507,data/frames/train/train_thumb_3508.jpg,data/frames/train/train_thumb_3509.jpg,22.469102
2171,data/frames/train/train_thumb_2172.jpg,data/frames/train/train_thumb_2173.jpg,23.614392
15477,data/frames/train/train_thumb_15478.jpg,data/frames/train/train_thumb_15479.jpg,1.329434
3821,data/frames/train/train_thumb_3822.jpg,data/frames/train/train_thumb_3823.jpg,21.507792
17103,data/frames/train/train_thumb_17104.jpg,data/frames/train/train_thumb_17105.jpg,2.526296
11011,data/frames/train/train_thumb_11012.jpg,data/frames/train/train_thumb_11013.jpg,6.010139
8889,data/frames/train/train_thumb_8890.jpg,data/frames/train/train_thumb_8891.jpg,9.898398
14246,data/frames/train/train_thumb_14247.jpg,data/frames/train/train_thumb_14248.jpg,3.100964
18687,data/frames/train/train_thumb_18688.jpg,data/frames/train/train_thumb_18689.jpg,0.0
16056,data/frames/train/train_thumb_16057.jpg,data/frames/train/train_thumb_16058.jpg,2.065811
14898,data/frames/train/train_thumb_14899.jpg,data/frames/train/train_thumb_14900.jpg,13.709254
2313,data/frames/train/train_thumb_2314.jpg,data/frames/train/train_thumb_2315.jpg,24.575891
16436,data/frames/train/train_thumb_16437.jpg,data/frames/train/train_thumb_16438.jpg,2.918113
10408,data/frames/train/train_thumb_10409.jpg,data/frames/train/train_thumb_10410.jpg,6.791612
11167,data/frames/train/train_thumb_11168.jpg,data/frames/train/train_thumb_11169.jpg,7.795117
10429,data/frames/train/train_thumb_10430.jpg,data/frames/train/train_thumb_10431.jpg,8.243812
14374,data/frames/train/train_thumb_14375.jpg,data/frames/train/train_thumb_14376.jpg,5.668887
12990,data/frames/train/train_thumb_12991.jpg,data/frames/train/train_thumb_12992.jpg,6.102153
1386,data/frames/train/train_thumb_1387.jpg,data/frames/train/train_thumb_1388.jpg,14.326763
8285,data/frames/train/train_thumb_8286.jpg,data/frames/train/train_thumb_8287.jpg,25.225431
12690,data/frames/train/train_thumb_12691.jpg,data/frames/train/train_thumb_12692.jpg,10.612277
9038,data/frames/train/train_thumb_9039.jpg,data/frames/train/train_thumb_9040.jpg,9.061916
8973,data/frames/train/train_thumb_8974.jpg,data/frames/train/train_thumb_8975.jpg,9.311108
1659,data/frames/train/train_thumb_1660.jpg,data/frames/train/train_thumb_1661.jpg,18.257427
15458,data/frames/train/train_thumb_15459.jpg,data/frames/train/train_thumb_15460.jpg,2.232426
18204,data/frames/train/train_thumb_18205.jpg,data/frames/train/train_thumb_18206.jpg,2.686128
16189,data/frames/train/train_thumb_16190.jpg,data/frames/train/train_thumb_16191.jpg,9.840468
14312,data/frames/train/train_thumb_14313.jpg,data/frames/train/train_thumb_14314.jpg,5.296451
5187,data/frames/train/train_thumb_5188.jpg,data/frames/train/train_thumb_5189.jpg,22.849217
16305,data/frames/train/train_thumb_16306.jpg,data/frames/train/train_thumb_16307.jpg,10.289215
18336,data/frames/train/train_thumb_18337.jpg,data/frames/train/train_thumb_18338.jpg,11.560665
18775,data/frames/train/train_thumb_18776.jpg,data/frames/train/train_thumb_18777.jpg,0.0
18217,data/frames/train/train_thumb_18218.jpg,data/frames/train/train_thumb_18219.jpg,4.561867
8235,data/frames/train/train_thumb_8236.jpg,data/frames/train/train_thumb_8237.jpg,25.713038
14468,data/frames/train/train_thumb_14469.jpg,data/frames/train/train_thumb_14470.jpg,1.084729
2347,data/frames/train/train_thumb_2348.jpg,data/frames/train/train_thumb_2349.jpg,24.25365
1740,data/frames/train/train_thumb_1741.jpg,data/frames/train/train_thumb_1742.jpg,19.258408
18596,data/frames/train/train_thumb_18597.jpg,data/frames/train/train_thumb_18598.jpg,0.454061
17856,data/frames/train/train_thumb_17857.jpg,data/frames/train/train_thumb_17858.jpg,1.395911
4755,data/frames/train/train_thumb_4756.jpg,data/frames/train/train_thumb_4757.jpg,22.033162
10571,data/frames/train/train_thumb_10572.jpg,data/frames/train/train_thumb_10573.jpg,3.96867
4727,data/frames/train/train_thumb_4728.jpg,data/frames/train/train_thumb_4729.jpg,21.654316
16782,data/frames/train/train_thumb_16783.jpg,data/frames/train/train_thumb_16784.jpg,1.599979
12490,data/frames/train/train_thumb_12491.jpg,data/frames/train/train_thumb_12492.jpg,8.630542
11908,data/frames/train/train_thumb_11909.jpg,data/frames/train/train_thumb_11910.jpg,7.2362
813,data/frames/train/train_thumb_814.jpg,data/frames/train/train_thumb_815.jpg,21.941105
13305,data/frames/train/train_thumb_13306.jpg,data/frames/train/train_thumb_13307.jpg,4.759954
11263,data/frames/train/train_thumb_11264.jpg,data/frames/train/train_thumb_11265.jpg,5.234432
2183,data/frames/train/train_thumb_2184.jpg,data/frames/train/train_thumb_2185.jpg,23.818718
13154,data/frames/train/train_thumb_13155.jpg,data/frames/train/train_thumb_13156.jpg,7.372396
4401,data/frames/train/train_thumb_4402.jpg,data/frames/train/train_thumb_4403.jpg,21.865085
1720,data/frames/train/train_thumb_1721.jpg,data/frames/train/train_thumb_1722.jpg,19.039249
17187,data/frames/train/train_thumb_17188.jpg,data/frames/train/train_thumb_17189.jpg,1.800811
12003,data/frames/train/train_thumb_12004.jpg,data/frames/train/train_thumb_12005.jpg,6.187217
71,data/frames/train/train_thumb_72.jpg,data/frames/train/train_thumb_73.jpg,26.996247
14004,data/frames/train/train_thumb_14005.jpg,data/frames/train/train_thumb_14006.jpg,6.241194
2490,data/frames/train/train_thumb_2491.jpg,data/frames/train/train_thumb_2492.jpg,25.09892
18892,data/frames/train/train_thumb_18893.jpg,data/frames/train/train_thumb_18894.jpg,0.97507
16606,data/frames/train/train_thumb_16607.jpg,data/frames/train/train_thumb_16608.jpg,2.014885
17689,data/frames/train/train_thumb_17690.jpg,data/frames/train/train_thumb_17691.jpg,12.487112
14129,data/frames/train/train_thumb_14130.jpg,data/frames/train/train_thumb_14131.jpg,3.39374
15046,data/frames/train/train_thumb_15047.jpg,data/frames/train/train_thumb_15048.jpg,14.204287
9478,data/frames/train/train_thumb_9479.jpg,data/frames/train/train_thumb_9480.jpg,6.013865
7747,data/frames/train/train_thumb_7748.jpg,data/frames/train/train_thumb_7749.jpg,24.654005
1046,data/frames/train/train_thumb_1047.jpg,data/frames/train/train_thumb_1048.jpg,19.089934
18921,data/frames/train/train_thumb_18922.jpg,data/frames/train/train_thumb_18923.jpg,2.696704
17026,data/frames/train/train_thumb_17027.jpg,data/frames/train/train_thumb_17028.jpg,1.716442
14851,data/frames/train/train_thumb_14852.jpg,data/frames/train/train_thumb_14853.jpg,11.846203
16043,data/frames/train/train_thumb_16044.jpg,data/frames/train/train_thumb_16045.jpg,2.044377
15003,data/frames/train/train_thumb_15004.jpg,data/frames/train/train_thumb_15005.jpg,13.921731
4989,data/frames/train/train_thumb_4990.jpg,data/frames/train/train_thumb_4991.jpg,22.15357
2991,data/frames/train/train_thumb_2992.jpg,data/frames/train/train_thumb_2993.jpg,21.810544
1128,data/frames/train/train_thumb_1129.jpg,data/frames/train/train_thumb_1130.jpg,16.93447
17944,data/frames/train/train_thumb_17945.jpg,data/frames/train/train_thumb_17946.jpg,0.505734
8725,data/frames/train/train_thumb_8726.jpg,data/frames/train/train_thumb_8727.jpg,12.583359
56,data/frames/train/train_thumb_57.jpg,data/frames/train/train_thumb_58.jpg,27.239031
9606,data/frames/train/train_thumb_9607.jpg,data/frames/train/train_thumb_9608.jpg,8.314314
9665,data/frames/train/train_thumb_9666.jpg,data/frames/train/train_thumb_9667.jpg,9.001736
2015,data/frames/train/train_thumb_2016.jpg,data/frames/train/train_thumb_2017.jpg,23.229091
6514,data/frames/train/train_thumb_6515.jpg,data/frames/train/train_thumb_6516.jpg,14.792973
13011,data/frames/train/train_thumb_13012.jpg,data/frames/train/train_thumb_13013.jpg,6.62649
18024,data/frames/train/train_thumb_18025.jpg,data/frames/train/train_thumb_18026.jpg,1.995775
15039,data/frames/train/train_thumb_15040.jpg,data/frames/train/train_thumb_15041.jpg,14.072496
13656,data/frames/train/train_thumb_13657.jpg,data/frames/train/train_thumb_13658.jpg,5.415434
17794,data/frames/train/train_thumb_17795.jpg,data/frames/train/train_thumb_17796.jpg,5.417633
17651,data/frames/train/train_thumb_17652.jpg,data/frames/train/train_thumb_17653.jpg,13.732509
12751,data/frames/train/train_thumb_12752.jpg,data/frames/train/train_thumb_12753.jpg,10.496573
3547,data/frames/train/train_thumb_3548.jpg,data/frames/train/train_thumb_3549.jpg,22.2294
12234,data/frames/train/train_thumb_12235.jpg,data/frames/train/train_thumb_12236.jpg,4.370065
505,data/frames/train/train_thumb_506.jpg,data/frames/train/train_thumb_507.jpg,16.538771
14573,data/frames/train/train_thumb_14574.jpg,data/frames/train/train_thumb_14575.jpg,0.0
804,data/frames/train/train_thumb_805.jpg,data/frames/train/train_thumb_806.jpg,22.038972
6349,data/frames/train/train_thumb_6350.jpg,data/frames/train/train_thumb_6351.jpg,12.918229
7997,data/frames/train/train_thumb_7998.jpg,data/frames/train/train_thumb_7999.jpg,22.726591
635,data/frames/train/train_thumb_636.jpg,data/frames/train/train_thumb_637.jpg,17.393792
5017,data/frames/train/train_thumb_5018.jpg,data/frames/train/train_thumb_5019.jpg,22.186468
14175,data/frames/train/train_thumb_14176.jpg,data/frames/train/train_thumb_14177.jpg,4.872986
18411,data/frames/train/train_thumb_18412.jpg,data/frames/train/train_thumb_18413.jpg,11.573466
17890,data/frames/train/train_thumb_17891.jpg,data/frames/train/train_thumb_17892.jpg,1.289393
978,data/frames/train/train_thumb_979.jpg,data/frames/train/train_thumb_980.jpg,19.409536
2138,data/frames/train/train_thumb_2139.jpg,data/frames/train/train_thumb_2140.jpg,23.1218
18567,data/frames/train/train_thumb_18568.jpg,data/frames/train/train_thumb_18569.jpg,1.181069
4561,data/frames/train/train_thumb_4562.jpg,data/frames/train/train_thumb_4563.jpg,22.005014
1545,data/frames/train/train_thumb_1546.jpg,data/frames/train/train_thumb_1547.jpg,16.710816
11993,data/frames/train/train_thumb_11994.jpg,data/frames/train/train_thumb_11995.jpg,6.513693
2297,data/frames/train/train_thumb_2298.jpg,data/frames/train/train_thumb_2299.jpg,24.69629
15738,data/frames/train/train_thumb_15739.jpg,data/frames/train/train_thumb_15740.jpg,1.488107
1475,data/frames/train/train_thumb_1476.jpg,data/frames/train/train_thumb_1477.jpg,15.539223
18698,data/frames/train/train_thumb_18699.jpg,data/frames/train/train_thumb_18700.jpg,0.0
11626,data/frames/train/train_thumb_11627.jpg,data/frames/train/train_thumb_11628.jpg,7.190402
2796,data/frames/train/train_thumb_2797.jpg,data/frames/train/train_thumb_2798.jpg,25.719783
8006,data/frames/train/train_thumb_8007.jpg,data/frames/train/train_thumb_8008.jpg,22.68691
18721,data/frames/train/train_thumb_18722.jpg,data/frames/train/train_thumb_18723.jpg,0.0
17799,data/frames/train/train_thumb_17800.jpg,data/frames/train/train_thumb_17801.jpg,5.106748
1871,data/frames/train/train_thumb_1872.jpg,data/frames/train/train_thumb_1873.jpg,23.232703
16177,data/frames/train/train_thumb_16178.jpg,data/frames/train/train_thumb_16179.jpg,7.75586
1946,data/frames/train/train_thumb_1947.jpg,data/frames/train/train_thumb_1948.jpg,24.466078
11739,data/frames/train/train_thumb_11740.jpg,data/frames/train/train_thumb_11741.jpg,7.261117
11017,data/frames/train/train_thumb_11018.jpg,data/frames/train/train_thumb_11019.jpg,5.84386
5068,data/frames/train/train_thumb_5069.jpg,data/frames/train/train_thumb_5070.jpg,22.26669
18032,data/frames/train/train_thumb_18033.jpg,data/frames/train/train_thumb_18034.jpg,2.075061
5364,data/frames/train/train_thumb_5365.jpg,data/frames/train/train_thumb_5366.jpg,24.373026
1327,data/frames/train/train_thumb_1328.jpg,data/frames/train/train_thumb_1329.jpg,13.576098
2334,data/frames/train/train_thumb_2335.jpg,data/frames/train/train_thumb_2336.jpg,24.406126
8325,data/frames/train/train_thumb_8326.jpg,data/frames/train/train_thumb_8327.jpg,24.648055
8256,data/frames/train/train_thumb_8257.jpg,data/frames/train/train_thumb_8258.jpg,25.550862
3252,data/frames/train/train_thumb_3253.jpg,data/frames/train/train_thumb_3254.jpg,21.553117
13261,data/frames/train/train_thumb_13262.jpg,data/frames/train/train_thumb_13263.jpg,7.321026
12914,data/frames/train/train_thumb_12915.jpg,data/frames/train/train_thumb_12916.jpg,2.801386
14396,data/frames/train/train_thumb_14397.jpg,data/frames/train/train_thumb_14398.jpg,4.728782
16545,data/frames/train/train_thumb_16546.jpg,data/frames/train/train_thumb_16547.jpg,4.157295
17835,data/frames/train/train_thumb_17836.jpg,data/frames/train/train_thumb_17837.jpg,2.440986
19092,data/frames/train/train_thumb_19093.jpg,data/frames/train/train_thumb_19094.jpg,9.705445
2344,data/frames/train/train_thumb_2345.jpg,data/frames/train/train_thumb_2346.jpg,24.314271
17808,data/frames/train/train_thumb_17809.jpg,data/frames/train/train_thumb_17810.jpg,4.424993
17412,data/frames/train/train_thumb_17413.jpg,data/frames/train/train_thumb_17414.jpg,14.351364
7670,data/frames/train/train_thumb_7671.jpg,data/frames/train/train_thumb_7672.jpg,23.74898
4979,data/frames/train/train_thumb_4980.jpg,data/frames/train/train_thumb_4981.jpg,22.183669
7739,data/frames/train/train_thumb_7740.jpg,data/frames/train/train_thumb_7741.jpg,24.672987
10440,data/frames/train/train_thumb_10441.jpg,data/frames/train/train_thumb_10442.jpg,8.221851
11724,data/frames/train/train_thumb_11725.jpg,data/frames/train/train_thumb_11726.jpg,7.308347
16969,data/frames/train/train_thumb_16970.jpg,data/frames/train/train_thumb_16971.jpg,1.804717
4923,data/frames/train/train_thumb_4924.jpg,data/frames/train/train_thumb_4925.jpg,22.292789
10598,data/frames/train/train_thumb_10599.jpg,data/frames/train/train_thumb_10600.jpg,2.430887
4790,data/frames/train/train_thumb_4791.jpg,data/frames/train/train_thumb_4792.jpg,22.442419
1566,data/frames/train/train_thumb_1567.jpg,data/frames/train/train_thumb_1568.jpg,17.040303
11988,data/frames/train/train_thumb_11989.jpg,data/frames/train/train_thumb_11990.jpg,6.634089
3928,data/frames/train/train_thumb_3929.jpg,data/frames/train/train_thumb_3930.jpg,21.383412
2740,data/frames/train/train_thumb_2741.jpg,data/frames/train/train_thumb_2742.jpg,25.676166
15455,data/frames/train/train_thumb_15456.jpg,data/frames/train/train_thumb_15457.jpg,2.410412
9337,data/frames/train/train_thumb_9338.jpg,data/frames/train/train_thumb_9339.jpg,0.734945
9559,data/frames/train/train_thumb_9560.jpg,data/frames/train/train_thumb_9561.jpg,9.525775
4247,data/frames/train/train_thumb_4248.jpg,data/frames/train/train_thumb_4249.jpg,22.087816
439,data/frames/train/train_thumb_440.jpg,data/frames/train/train_thumb_441.jpg,15.544828
12412,data/frames/train/train_thumb_12413.jpg,data/frames/train/train_thumb_12414.jpg,10.151809
16375,data/frames/train/train_thumb_16376.jpg,data/frames/train/train_thumb_16377.jpg,5.962288
8022,data/frames/train/train_thumb_8023.jpg,data/frames/train/train_thumb_8024.jpg,22.746589
10406,data/frames/train/train_thumb_10407.jpg,data/frames/train/train_thumb_10408.jpg,6.71967
7353,data/frames/train/train_thumb_7354.jpg,data/frames/train/train_thumb_7355.jpg,18.609961
3779,data/frames/train/train_thumb_3780.jpg,data/frames/train/train_thumb_3781.jpg,21.476842
8308,data/frames/train/train_thumb_8309.jpg,data/frames/train/train_thumb_8310.jpg,24.948359
10614,data/frames/train/train_thumb_10615.jpg,data/frames/train/train_thumb_10616.jpg,1.542532
7908,data/frames/train/train_thumb_7909.jpg,data/frames/train/train_thumb_7910.jpg,23.617746
9356,data/frames/train/train_thumb_9357.jpg,data/frames/train/train_thumb_9358.jpg,0.0
8953,data/frames/train/train_thumb_8954.jpg,data/frames/train/train_thumb_8955.jpg,9.697881
6549,data/frames/train/train_thumb_6550.jpg,data/frames/train/train_thumb_6551.jpg,15.81582
3210,data/frames/train/train_thumb_3211.jpg,data/frames/train/train_thumb_3212.jpg,21.641343
8302,data/frames/train/train_thumb_8303.jpg,data/frames/train/train_thumb_8304.jpg,25.064295
9855,data/frames/train/train_thumb_9856.jpg,data/frames/train/train_thumb_9857.jpg,7.177305
11847,data/frames/train/train_thumb_11848.jpg,data/frames/train/train_thumb_11849.jpg,7.877664
8314,data/frames/train/train_thumb_8315.jpg,data/frames/train/train_thumb_8316.jpg,24.843679
12457,data/frames/train/train_thumb_12458.jpg,data/frames/train/train_thumb_12459.jpg,8.928653
2370,data/frames/train/train_thumb_2371.jpg,data/frames/train/train_thumb_2372.jpg,24.115293
15385,data/frames/train/train_thumb_15386.jpg,data/frames/train/train_thumb_15387.jpg,8.034663
10084,data/frames/train/train_thumb_10085.jpg,data/frames/train/train_thumb_10086.jpg,5.392532
17339,data/frames/train/train_thumb_17340.jpg,data/frames/train/train_thumb_17341.jpg,12.542342
8309,data/frames/train/train_thumb_8310.jpg,data/frames/train/train_thumb_8311.jpg,24.925309
4849,data/frames/train/train_thumb_4850.jpg,data/frames/train/train_thumb_4851.jpg,22.507941
15387,data/frames/train/train_thumb_15388.jpg,data/frames/train/train_thumb_15389.jpg,7.700994
10838,data/frames/train/train_thumb_10839.jpg,data/frames/train/train_thumb_10840.jpg,5.589287
14835,data/frames/train/train_thumb_14836.jpg,data/frames/train/train_thumb_14837.jpg,9.520306
537,data/frames/train/train_thumb_538.jpg,data/frames/train/train_thumb_539.jpg,16.835089
2757,data/frames/train/train_thumb_2758.jpg,data/frames/train/train_thumb_2759.jpg,25.774303
11953,data/frames/train/train_thumb_11954.jpg,data/frames/train/train_thumb_11955.jpg,7.227631
13755,data/frames/train/train_thumb_13756.jpg,data/frames/train/train_thumb_13757.jpg,10.630045
8116,data/frames/train/train_thumb_8117.jpg,data/frames/train/train_thumb_8118.jpg,25.073067
10744,data/frames/train/train_thumb_10745.jpg,data/frames/train/train_thumb_10746.jpg,5.90847
2828,data/frames/train/train_thumb_2829.jpg,data/frames/train/train_thumb_2830.jpg,25.613871
11666,data/frames/train/train_thumb_11667.jpg,data/frames/train/train_thumb_11668.jpg,8.031477
11839,data/frames/train/train_thumb_11840.jpg,data/frames/train/train_thumb_11841.jpg,8.061195
12383,data/frames/train/train_thumb_12384.jpg,data/frames/train/train_thumb_12385.jpg,9.241385
14916,data/frames/train/train_thumb_14917.jpg,data/frames/train/train_thumb_14918.jpg,14.065191
12089,data/frames/train/train_thumb_12090.jpg,data/frames/train/train_thumb_12091.jpg,9.634315
5784,data/frames/train/train_thumb_5785.jpg,data/frames/train/train_thumb_5786.jpg,20.458381
18430,data/frames/train/train_thumb_18431.jpg,data/frames/train/train_thumb_18432.jpg,10.967593
18055,data/frames/train/train_thumb_18056.jpg,data/frames/train/train_thumb_18057.jpg,2.272843
157,data/frames/train/train_thumb_158.jpg,data/frames/train/train_thumb_159.jpg,25.512851
15811,data/frames/train/train_thumb_15812.jpg,data/frames/train/train_thumb_15813.jpg,0.0
13496,data/frames/train/train_thumb_13497.jpg,data/frames/train/train_thumb_13498.jpg,0.0
14643,data/frames/train/train_thumb_14644.jpg,data/frames/train/train_thumb_14645.jpg,0.0
7413,data/frames/train/train_thumb_7414.jpg,data/frames/train/train_thumb_7415.jpg,18.248357
1395,data/frames/train/train_thumb_1396.jpg,data/frames/train/train_thumb_1397.jpg,14.561092
14929,data/frames/train/train_thumb_14930.jpg,data/frames/train/train_thumb_14931.jpg,14.218053
15932,data/frames/train/train_thumb_15933.jpg,data/frames/train/train_thumb_15934.jpg,0.563396
10530,data/frames/train/train_thumb_10531.jpg,data/frames/train/train_thumb_10532.jpg,6.42981
14918,data/frames/train/train_thumb_14919.jpg,data/frames/train/train_thumb_14920.jpg,14.080643
9147,data/frames/train/train_thumb_9148.jpg,data/frames/train/train_thumb_9149.jpg,10.949184
8481,data/frames/train/train_thumb_8482.jpg,data/frames/train/train_thumb_8483.jpg,17.651858
5253,data/frames/train/train_thumb_5254.jpg,data/frames/train/train_thumb_5255.jpg,23.055063
12650,data/frames/train/train_thumb_12651.jpg,data/frames/train/train_thumb_12652.jpg,10.559007
2600,data/frames/train/train_thumb_2601.jpg,data/frames/train/train_thumb_2602.jpg,25.172273
4613,data/frames/train/train_thumb_4614.jpg,data/frames/train/train_thumb_4615.jpg,21.554501
7483,data/frames/train/train_thumb_7484.jpg,data/frames/train/train_thumb_7485.jpg,21.69536
4926,data/frames/train/train_thumb_4927.jpg,data/frames/train/train_thumb_4928.jpg,22.286694
2115,data/frames/train/train_thumb_2116.jpg,data/frames/train/train_thumb_2117.jpg,22.821557
13971,data/frames/train/train_thumb_13972.jpg,data/frames/train/train_thumb_13973.jpg,7.56314
13506,data/frames/train/train_thumb_13507.jpg,data/frames/train/train_thumb_13508.jpg,0.0
996,data/frames/train/train_thumb_997.jpg,data/frames/train/train_thumb_998.jpg,19.137174
8502,data/frames/train/train_thumb_8503.jpg,data/frames/train/train_thumb_8504.jpg,15.651166
9165,data/frames/train/train_thumb_9166.jpg,data/frames/train/train_thumb_9167.jpg,11.917913
10577,data/frames/train/train_thumb_10578.jpg,data/frames/train/train_thumb_10579.jpg,3.674916
15170,data/frames/train/train_thumb_15171.jpg,data/frames/train/train_thumb_15172.jpg,12.074025
1470,data/frames/train/train_thumb_1471.jpg,data/frames/train/train_thumb_1472.jpg,15.427924
7648,data/frames/train/train_thumb_7649.jpg,data/frames/train/train_thumb_7650.jpg,23.8699
7019,data/frames/train/train_thumb_7020.jpg,data/frames/train/train_thumb_7021.jpg,17.053752
12668,data/frames/train/train_thumb_12669.jpg,data/frames/train/train_thumb_12670.jpg,10.615562
13079,data/frames/train/train_thumb_13080.jpg,data/frames/train/train_thumb_13081.jpg,5.033217
18590,data/frames/train/train_thumb_18591.jpg,data/frames/train/train_thumb_18592.jpg,0.596636
1206,data/frames/train/train_thumb_1207.jpg,data/frames/train/train_thumb_1208.jpg,15.861175
7451,data/frames/train/train_thumb_7452.jpg,data/frames/train/train_thumb_7453.jpg,20.042953
18670,data/frames/train/train_thumb_18671.jpg,data/frames/train/train_thumb_18672.jpg,0.0
7165,data/frames/train/train_thumb_7166.jpg,data/frames/train/train_thumb_7167.jpg,20.149969
18962,data/frames/train/train_thumb_18963.jpg,data/frames/train/train_thumb_18964.jpg,5.156573
17773,data/frames/train/train_thumb_17774.jpg,data/frames/train/train_thumb_17775.jpg,7.095009
1496,data/frames/train/train_thumb_1497.jpg,data/frames/train/train_thumb_1498.jpg,15.895768
18416,data/frames/train/train_thumb_18417.jpg,data/frames/train/train_thumb_18418.jpg,11.46194
14712,data/frames/train/train_thumb_14713.jpg,data/frames/train/train_thumb_14714.jpg,1.075848
13670,data/frames/train/train_thumb_13671.jpg,data/frames/train/train_thumb_13672.jpg,6.33468
7454,data/frames/train/train_thumb_7455.jpg,data/frames/train/train_thumb_7456.jpg,20.2091
15639,data/frames/train/train_thumb_15640.jpg,data/frames/train/train_thumb_15641.jpg,0.680045
7838,data/frames/train/train_thumb_7839.jpg,data/frames/train/train_thumb_7840.jpg,24.416699
10463,data/frames/train/train_thumb_10464.jpg,data/frames/train/train_thumb_10465.jpg,7.705986
12240,data/frames/train/train_thumb_12241.jpg,data/frames/train/train_thumb_12242.jpg,4.123262
2202,data/frames/train/train_thumb_2203.jpg,data/frames/train/train_thumb_2204.jpg,24.082984
3525,data/frames/train/train_thumb_3526.jpg,data/frames/train/train_thumb_3527.jpg,22.427466
2974,data/frames/train/train_thumb_2975.jpg,data/frames/train/train_thumb_2976.jpg,21.958813
18215,data/frames/train/train_thumb_18216.jpg,data/frames/train/train_thumb_18217.jpg,4.409023
11315,data/frames/train/train_thumb_11316.jpg,data/frames/train/train_thumb_11317.jpg,4.428815
12465,data/frames/train/train_thumb_12466.jpg,data/frames/train/train_thumb_12467.jpg,8.788676
4786,data/frames/train/train_thumb_4787.jpg,data/frames/train/train_thumb_4788.jpg,22.423647
1849,data/frames/train/train_thumb_1850.jpg,data/frames/train/train_thumb_1851.jpg,22.154131
9564,data/frames/train/train_thumb_9565.jpg,data/frames/train/train_thumb_9566.jpg,9.449515
5101,data/frames/train/train_thumb_5102.jpg,data/frames/train/train_thumb_5103.jpg,22.365796
53,data/frames/train/train_thumb_54.jpg,data/frames/train/train_thumb_55.jpg,27.266277
1886,data/frames/train/train_thumb_1887.jpg,data/frames/train/train_thumb_1888.jpg,23.857294
19185,data/frames/train/train_thumb_19186.jpg,data/frames/train/train_thumb_19187.jpg,9.585849
18456,data/frames/train/train_thumb_18457.jpg,data/frames/train/train_thumb_18458.jpg,9.535109
16477,data/frames/train/train_thumb_16478.jpg,data/frames/train/train_thumb_16479.jpg,1.996727
15838,data/frames/train/train_thumb_15839.jpg,data/frames/train/train_thumb_15840.jpg,0.0
745,data/frames/train/train_thumb_746.jpg,data/frames/train/train_thumb_747.jpg,21.321235
15443,data/frames/train/train_thumb_15444.jpg,data/frames/train/train_thumb_15445.jpg,3.220426
18557,data/frames/train/train_thumb_18558.jpg,data/frames/train/train_thumb_18559.jpg,1.574225
14561,data/frames/train/train_thumb_14562.jpg,data/frames/train/train_thumb_14563.jpg,0.0
